#X			Y
26.01	1.00
26.01	1.00
26.03	1.00
26.00	1.00
26.01	0.99
26.02	1.01
26.00	1.00
26.02	1.00
26.01	1.00
26.01	0.99
26.01	1.00
26.00	0.99
26.02	1.00
26.01	1.00
26.01	1.00
26.01	1.00
26.02	1.00
26.01	1.00
26.00	1.00
26.01	1.00
26.00	1.00
26.02	1.00
26.01	1.00
26.02	25.94
25.87	26.01
26.06	25.91
26.05	25.96
25.88	25.98
25.82	26.06
25.89	26.09
25.77	26.08
26.00	26.00
25.91	26.01
25.96	26.02
26.07	25.84
26.05	26.02
26.03	26.03
25.98	26.06
25.96	25.86
25.92	25.99
25.90	26.12
25.89	26.07
25.98	25.98
25.96	25.95
25.95	26.04
25.97	25.95
25.90	26.11
26.05	26.01
25.97	50.94
25.45	50.64
25.43	50.93
26.27	50.25
25.55	50.71
26.39	49.99
25.65	50.25
25.71	50.71
26.00	51.00
25.66	51.03
27.31	48.68
27.80	47.52
25.96	50.76
26.19	50.90
26.45	50.71
28.21	47.80
28.72	46.79
26.53	50.44
26.62	50.85
26.10	51.29
28.66	46.56
27.27	48.66
26.58	50.09
26.16	50.80
25.71	50.42
27.59	71.98
26.72	72.91
25.78	74.93
25.98	75.84
24.76	77.70
27.26	71.81
26.41	72.89
25.95	74.91
26.00	76.00
25.52	77.44
28.20	71.78
28.02	72.29
26.58	75.14
26.17	76.29
26.26	77.43
29.15	71.33
28.49	72.30
26.93	74.82
26.89	76.20
26.10	78.36
29.17	71.63
29.10	72.09
26.98	74.56
26.25	76.16
25.95	77.21
26.32	98.18
25.97	99.22
26.06	100.65
25.68	100.87
25.60	101.75
26.01	96.99
26.12	99.92
25.98	100.57
26.00	101.00
25.61	101.64
27.43	97.02
26.34	98.59
25.97	100.90
25.77	101.32
25.36	102.46
27.59	96.90
27.04	97.77
26.85	100.23
26.16	101.24
25.84	102.09
27.70	97.17
28.11	98.50
25.80	100.34
26.33	101.18
26.26	101.45
23.76	120.82
26.03	125.80
26.07	126.20
25.90	126.40
25.95	126.15
25.24	119.32
26.02	125.96
25.95	125.97
26.00	126.00
25.98	126.16
26.91	119.28
25.99	125.98
25.90	126.12
26.07	126.04
26.05	126.10
31.19	119.46
26.24	125.82
25.90	126.18
25.89	126.09
26.12	126.18
31.39	120.33
34.57	120.56
26.02	126.01
25.98	126.14
25.95	126.14
23.48	146.33
23.94	147.61
25.02	149.84
25.18	150.08
26.21	151.18
24.21	145.64
25.24	149.65
25.92	150.69
26.00	151.00
25.65	151.73
27.60	145.99
27.36	148.42
25.61	150.04
25.89	150.87
26.44	151.52
28.28	147.75
29.16	148.36
29.15	149.67
26.87	150.84
27.94	152.59
29.47	146.60
31.76	148.46
28.95	149.57
28.89	150.38
27.97	151.77
25.09	172.89
25.38	174.53
26.03	175.54
24.72	175.81
25.70	176.49
26.65	173.75
25.97	175.17
25.72	175.18
26.00	176.00
26.02	175.86
27.54	174.19
27.29	173.98
25.92	175.58
25.63	176.46
26.76	176.32
28.40	172.98
27.90	175.37
28.80	175.25
28.55	176.31
27.65	176.67
28.44	173.87
29.65	174.39
29.11	174.66
27.90	176.43
28.39	176.30
22.65	195.32
23.57	196.28
25.19	199.00
24.82	200.95
24.84	202.45
25.22	194.74
26.60	196.10
26.20	199.18
26.00	201.00
25.98	202.66
27.97	194.58
27.01	196.07
25.17	199.49
25.81	201.88
27.58	203.31
32.68	194.43
32.10	195.95
30.79	199.61
32.47	201.61
32.81	203.20
33.42	195.14
33.61	196.47
35.32	199.15
34.06	201.43
34.30	203.08
23.00	219.64
22.74	221.26
25.36	225.04
25.37	225.98
24.07	226.96
26.36	220.76
24.94	220.62
26.04	225.07
26.00	226.00
25.97	226.48
29.50	219.65
28.50	220.89
26.30	225.17
26.60	225.97
27.00	226.72
30.33	219.69
32.04	221.75
32.19	224.17
31.94	225.52
31.87	229.11
32.13	221.36
33.07	222.14
33.09	224.14
34.54	226.94
34.56	228.13
22.09	244.90
21.75	246.35
21.33	248.97
23.51	250.79
23.87	252.62
24.69	244.44
23.58	246.41
24.29	249.06
26.00	251.00
25.86	252.89
28.78	244.50
28.68	245.94
26.50	249.24
27.89	251.50
28.20	253.32
30.66	244.52
31.05	245.94
30.97	248.87
32.19	251.16
31.90	253.74
34.23	245.01
34.72	246.53
34.32	248.90
34.03	250.99
33.42	253.28
22.31	270.65
22.47	271.55
21.56	274.24
23.63	275.42
23.03	277.34
25.47	270.18
24.75	272.72
25.42	275.58
26.00	276.00
25.91	276.34
28.32	271.46
28.64	271.61
27.91	274.23
29.39	276.61
29.30	278.66
31.60	271.14
31.72	273.73
32.34	273.19
32.69	276.59
32.10	278.93
34.11	271.08
34.21	272.70
34.89	274.95
35.66	276.18
34.29	278.14
23.28	296.25
22.17	297.20
21.53	297.77
24.39	300.47
24.21	301.47
25.33	295.74
25.11	297.73
25.58	300.92
26.00	301.00
26.01	301.19
28.87	298.85
29.50	298.12
29.51	298.52
29.48	300.30
29.32	301.78
31.02	297.53
31.25	297.56
31.51	298.98
32.03	300.78
32.40	302.07
32.94	297.02
33.40	296.91
33.41	300.36
34.63	301.00
33.37	301.38
22.27	320.85
21.57	323.44
21.81	324.30
23.03	325.27
23.12	326.52
24.92	320.82
24.36	323.96
25.19	325.40
26.00	326.00
26.14	325.95
28.65	320.16
27.62	324.69
27.66	325.64
29.16	326.10
29.22	327.94
31.63	320.83
32.02	320.10
31.76	325.88
32.67	327.66
32.29	327.77
33.94	321.09
34.91	321.14
34.71	325.97
35.14	327.57
34.66	327.97
22.35	346.62
22.01	347.28
22.07	348.21
23.41	351.01
23.19	352.15
24.87	346.73
24.55	347.81
25.07	350.41
26.00	351.00
25.78	351.72
28.87	344.41
28.08	347.31
28.68	350.23
29.56	351.83
29.18	353.46
31.89	345.76
31.73	348.08
32.38	349.94
32.85	352.01
32.77	352.64
34.02	347.81
34.31	347.90
35.23	349.97
35.70	350.81
34.80	353.42
21.88	370.11
23.48	371.62
23.84	374.16
24.45	375.36
24.64	377.19
25.33	369.61
25.04	371.62
24.73	374.59
26.00	376.00
25.46	377.91
28.17	370.12
27.36	371.52
26.41	374.62
29.57	376.83
29.54	378.78
32.00	369.97
31.40	371.93
31.83	374.57
32.63	376.82
32.27	379.03
33.92	370.42
34.38	372.16
34.48	374.75
34.99	376.69
34.46	378.84
23.69	397.15
22.83	397.16
23.18	400.25
25.75	401.22
25.89	401.33
26.01	395.53
25.87	400.61
25.96	400.96
26.00	401.00
25.81	401.51
28.01	395.48
28.09	397.84
25.72	401.19
27.91	401.72
27.83	401.51
29.86	396.91
29.39	398.24
31.60	399.71
30.71	401.55
30.56	402.41
31.09	396.96
30.62	399.21
31.31	400.53
32.56	401.24
32.98	402.74
24.62	424.50
24.75	425.13
25.30	425.57
25.57	425.97
24.81	426.56
25.63	424.75
25.86	425.25
25.88	425.72
26.00	426.00
25.89	426.42
26.86	423.46
26.21	423.95
26.17	425.86
26.01	426.26
26.16	426.05
28.91	423.12
27.93	423.96
28.54	425.96
30.12	426.22
29.41	426.84
30.42	423.10
31.45	424.57
31.26	425.55
30.03	426.71
30.99	427.15
23.89	447.85
22.69	447.86
23.83	450.28
25.09	450.95
24.74	451.53
25.00	447.22
25.25	449.12
25.10	450.51
26.00	451.00
25.69	451.53
27.16	448.07
26.98	449.39
27.17	450.46
27.26	451.40
26.83	451.01
29.05	445.47
29.82	448.20
29.44	450.00
28.78	451.24
28.98	452.17
31.73	447.63
31.69	448.17
31.12	449.81
30.88	451.54
30.03	452.09
22.42	471.69
23.05	472.84
23.81	474.79
24.57	475.63
24.70	476.31
24.50	471.32
24.85	473.38
25.06	474.78
26.00	476.00
26.06	476.77
27.67	472.40
26.36	474.05
27.03	475.27
27.07	475.91
27.23	476.80
30.32	471.49
29.61	472.86
30.24	475.11
30.85	476.74
31.45	478.41
32.71	472.24
32.65	472.77
31.61	474.96
33.39	476.65
32.26	477.64
22.81	496.33
24.06	497.39
25.21	499.60
25.23	500.78
25.36	501.58
24.14	496.42
25.38	497.94
25.70	499.78
26.00	501.00
25.80	502.21
27.09	497.26
26.14	498.19
26.79	500.10
26.69	501.51
25.73	502.48
28.82	496.47
28.14	498.55
27.60	500.31
27.20	501.29
29.45	503.21
31.99	497.60
32.12	498.59
30.51	500.12
31.45	501.42
32.20	503.73
25.93	525.90
25.66	526.07
25.71	526.18
26.31	525.95
26.03	525.89
25.65	526.07
25.85	525.93
25.92	526.04
26.00	526.00
25.83	526.09
26.01	526.18
26.19	526.04
25.83	526.07
25.71	526.00
25.73	526.05
26.45	525.67
25.73	526.21
25.89	526.23
26.26	525.84
26.02	526.10
25.86	526.24
26.05	525.95
25.90	526.03
26.05	526.22
26.43	526.14
26.15	550.93
26.16	550.87
25.83	550.85
26.28	550.80
25.93	550.77
25.83	550.81
25.87	550.85
25.97	550.98
26.00	551.00
26.16	550.75
25.98	550.98
26.00	551.06
25.95	550.77
26.16	550.93
26.38	550.85
26.21	550.91
25.99	550.98
26.10	550.71
25.94	550.84
25.99	550.83
25.99	550.93
25.97	550.84
26.08	551.01
26.16	551.21
25.93	550.96
26.00	576.01
26.01	576.00
25.90	576.08
26.01	576.07
25.99	576.02
26.00	575.97
25.98	576.01
25.96	576.02
26.00	576.00
25.98	576.01
26.00	576.02
25.99	575.98
26.03	575.97
26.01	575.99
25.99	576.05
26.01	575.99
25.96	576.03
26.00	576.05
25.98	576.01
26.04	576.04
25.97	576.01
26.07	576.05
26.00	576.02
25.96	575.96
25.99	576.05
50.78	1.34
50.90	1.05
50.77	1.11
50.72	1.23
50.80	1.13
51.09	1.06
50.96	0.90
50.94	0.94
51.00	1.00
50.92	1.06
51.27	0.75
51.23	0.58
51.23	0.73
51.32	0.73
51.27	0.80
51.88	-0.02
51.74	0.17
51.69	0.34
51.51	0.62
51.41	0.74
52.30	-0.11
52.84	-0.61
52.57	-0.38
52.68	-0.20
52.00	0.16
48.14	23.15
47.39	23.89
47.07	25.51
48.00	26.37
47.03	28.68
50.84	22.04
50.48	23.15
50.26	24.89
51.00	26.00
50.19	27.96
53.90	21.06
53.50	22.13
53.40	24.31
54.20	25.77
53.54	28.15
56.82	20.98
56.82	21.75
57.14	23.67
57.67	26.20
57.09	28.55
59.35	20.97
59.52	22.15
60.14	23.77
60.52	25.82
59.25	27.54
48.49	49.40
47.79	49.45
47.30	51.84
48.24	51.11
47.71	52.98
50.87	48.52
50.17	49.00
49.96	50.57
51.00	51.00
50.69	51.74
54.17	45.76
53.89	47.26
53.50	50.74
53.65	51.71
53.65	52.77
56.37	46.39
56.59	46.78
56.50	48.31
56.73	49.36
55.49	51.60
58.24	46.45
58.50	47.64
58.12	47.90
59.42	49.19
57.76	50.97
48.07	70.90
47.30	72.65
46.76	74.47
47.85	75.81
47.45	78.03
50.75	70.23
50.26	71.95
50.41	74.80
51.00	76.00
50.52	77.85
53.56	70.65
53.39	71.61
53.76	74.29
54.56	75.62
53.71	78.52
57.23	70.10
56.92	71.75
57.74	74.18
57.79	76.35
57.14	78.97
59.57	71.19
60.40	71.81
60.49	73.85
60.41	76.27
59.15	78.37
48.48	97.95
48.40	98.30
49.67	100.52
50.11	101.30
50.18	101.78
51.26	97.14
50.90	98.75
50.32	101.04
51.00	101.00
50.98	101.61
52.70	97.85
53.10	98.03
51.26	101.01
52.38	101.31
53.26	102.55
54.74	97.68
54.91	98.44
55.92	100.34
55.71	101.31
55.19	102.83
56.44	97.76
57.99	98.78
56.75	100.23
56.89	101.59
56.32	102.80
49.41	124.19
50.03	125.31
50.00	126.02
50.72	126.22
50.59	126.54
50.45	124.04
50.87	124.94
50.67	125.73
51.00	126.00
51.06	125.91
52.47	123.77
51.46	123.93
51.19	125.63
51.40	125.86
51.44	126.01
54.14	122.94
53.31	124.22
53.46	124.95
52.25	125.95
54.91	127.71
53.76	123.77
55.94	123.54
54.46	125.24
55.25	125.79
54.49	126.91
48.87	147.78
49.57	148.43
47.81	149.95
50.20	150.65
48.97	151.49
50.70	146.39
50.35	149.23
51.08	150.44
51.00	151.00
50.53	151.42
53.84	145.85
53.36	146.79
51.53	150.69
52.71	151.24
52.39	151.65
54.87	146.41
56.10	147.26
53.90	150.33
55.05	151.21
57.02	152.60
56.72	147.03
55.46	148.32
55.65	150.50
55.56	151.25
57.61	151.91
48.64	170.79
48.84	172.68
48.98	175.17
49.01	175.73
48.04	177.21
50.80	171.01
50.70	172.27
50.50	174.99
51.00	176.00
50.50	176.96
52.12	171.08
52.53	171.85
51.37	174.95
51.82	176.80
52.55	177.64
55.45	170.85
53.51	172.36
55.90	174.97
55.18	176.28
56.08	178.19
55.96	172.23
57.06	172.76
56.28	174.61
57.70	177.01
57.36	177.71
47.61	194.65
46.88	195.48
46.65	198.54
47.74	200.60
47.56	201.92
50.73	194.13
50.01	196.24
50.69	199.14
51.00	201.00
50.82	202.23
53.09	193.82
53.36	195.37
52.68	198.46
52.38	200.97
52.45	202.71
56.80	193.76
56.98	195.90
57.69	199.09
58.07	200.90
57.46	203.20
59.76	194.29
60.04	195.95
60.68	199.14
60.80	200.41
59.18	202.45
47.53	220.03
46.43	221.08
46.67	224.17
47.41	225.51
47.05	227.05
50.77	219.69
50.43	220.69
50.52	224.93
51.00	226.00
50.45	226.39
54.15	219.00
53.70	220.82
53.15	224.54
54.62	226.23
53.94	227.50
56.77	219.32
57.22	220.80
57.62	223.82
57.94	225.71
57.13	228.07
59.09	220.35
60.15	221.40
60.54	224.18
61.49	225.67
60.25	228.04
46.51	244.86
46.19	246.24
45.77	248.70
47.56	250.57
47.16	252.47
50.04	244.54
49.86	246.18
49.93	249.13
51.00	251.00
50.64	252.69
53.44	244.49
53.42	245.90
53.10	249.46
54.44	251.61
53.85	253.64
56.91	244.64
57.41	246.31
57.92	248.70
58.29	251.13
57.56	253.55
59.50	245.08
59.82	246.56
60.59	248.70
60.93	250.87
59.65	253.05
47.07	270.72
46.50	272.42
46.48	273.32
47.76	276.92
47.31	277.75
50.32	270.43
49.94	271.77
50.00	276.13
51.00	276.00
50.63	275.88
53.62	269.37
53.59	271.39
53.82	272.98
54.60	277.39
54.20	278.15
57.13	268.64
57.33	271.83
57.63	273.69
58.22	275.33
57.72	278.73
59.72	270.50
60.29	271.99
60.74	273.31
61.23	275.37
60.14	278.02
47.13	295.83
46.52	297.54
46.57	298.72
47.67	300.20
47.33	304.50
50.11	294.55
49.94	298.08
50.00	300.57
51.00	301.00
50.71	301.31
53.58	295.57
53.49	295.57
53.64	299.09
54.64	302.46
54.22	303.14
56.99	294.32
57.23	296.16
57.61	298.67
58.21	300.81
57.69	303.75
59.73	295.30
60.16	295.32
60.74	299.29
61.25	301.03
60.28	303.78
46.84	319.30
46.29	321.38
46.45	323.63
47.51	325.14
47.25	327.80
49.73	318.58
49.64	320.84
50.02	324.26
51.00	326.00
50.57	327.76
53.21	319.05
53.25	320.87
53.36	323.90
54.18	326.54
53.95	328.85
56.73	319.63
56.67	320.95
57.08	324.01
57.86	325.97
57.23	329.41
59.17	319.69
60.02	322.01
60.51	324.02
60.94	325.91
59.68	328.00
47.01	345.90
46.44	347.22
46.32	350.46
47.67	350.76
47.62	351.85
49.81	343.36
49.80	345.73
49.79	351.13
51.00	351.00
51.06	351.20
53.83	344.37
53.84	345.96
53.24	351.21
54.80	350.63
53.94	354.65
56.85	344.43
57.18	345.60
57.18	349.57
57.92	351.09
57.43	353.32
59.29	345.73
59.83	345.71
60.27	348.81
60.92	351.96
59.85	354.06
47.22	369.87
47.08	371.14
46.58	373.50
48.32	375.20
47.92	377.13
50.26	369.32
49.77	371.55
50.33	373.54
51.00	376.00
50.60	377.45
53.44	369.83
53.23	371.23
52.94	374.10
52.72	376.14
54.27	378.59
56.40	369.68
56.98	371.60
57.18	374.12
56.51	376.54
56.97	378.61
58.49	370.62
59.00	371.95
59.12	374.37
61.10	376.13
58.62	378.32
48.45	396.56
48.48	397.54
48.30	400.01
49.06	401.15
49.90	401.14
49.38	396.25
49.05	397.47
50.44	400.76
51.00	401.00
50.80	401.58
52.41	395.85
51.13	396.68
51.55	400.50
52.23	401.70
52.28	402.33
54.83	394.68
54.81	398.84
55.96	400.18
55.44	401.65
55.65	404.31
56.78	397.29
57.52	398.29
57.44	401.02
57.63	401.93
56.98	403.62
50.33	425.26
50.08	425.27
50.21	425.77
50.57	426.47
50.84	426.21
51.41	425.65
50.77	425.36
50.56	425.62
51.00	426.00
50.42	426.59
53.21	421.59
51.65	425.52
51.78	426.08
51.46	425.86
51.21	425.80
55.66	421.90
53.85	424.27
52.42	426.17
55.30	427.20
55.66	428.20
56.46	422.27
57.22	423.04
56.24	426.42
55.95	427.38
56.46	427.80
47.55	447.26
48.38	449.86
48.03	450.95
49.64	451.58
49.16	451.70
49.75	448.06
51.05	450.22
50.64	451.18
51.00	451.00
50.10	451.58
52.48	447.10
53.25	448.93
51.72	450.61
51.79	451.04
51.05	451.18
55.02	447.08
55.20	447.59
55.00	450.79
55.64	451.88
54.97	452.72
57.49	447.75
57.59	448.58
58.44	449.77
58.22	451.63
56.43	453.06
48.55	472.65
46.31	473.43
46.68	474.79
50.23	476.16
50.67	476.30
50.75	470.80
50.76	473.05
51.67	476.01
51.00	476.00
51.11	476.36
53.40	471.95
53.44	472.34
51.08	475.91
51.36	476.60
51.75	476.66
55.03	471.74
54.46	473.43
56.35	476.15
56.18	476.39
55.11	477.82
56.53	472.61
56.61	474.01
56.95	475.69
57.40	477.47
56.60	478.05
45.60	495.04
45.62	495.48
45.47	498.23
50.56	500.93
50.26	501.45
48.76	493.90
49.42	496.22
50.90	500.87
51.00	501.00
50.99	501.64
52.13	494.43
52.64	495.61
51.51	500.90
51.34	501.21
51.71	501.94
57.07	494.73
56.80	496.11
56.36	499.75
56.83	501.57
56.09	503.19
58.49	495.56
59.38	497.03
59.97	499.37
59.49	501.68
58.55	502.77
47.44	522.93
47.54	524.27
47.83	525.33
48.95	525.84
49.26	526.16
50.30	525.89
50.32	525.76
50.49	526.19
51.00	526.00
50.87	526.07
51.87	525.95
51.95	525.82
52.14	526.24
52.83	526.36
52.44	526.52
54.97	523.95
54.68	524.98
